CustomerID,DateOfOrder,timestamp,OrderQuantity
C16723,2013-06-10,14:07:42,72
C16723,2013-12-04,13:15:20,81
C16723,2013-09-19,10:37:28,84
C16723,2013-03-27,19:30:28,101
C16723,2013-10-24,11:11:36,93
C16723,2013-02-09,12:55:48,80
C16723,2013-01-22,13:54:06,88
C16723,2013-01-20,17:43:20,92
C16723,2013-08-09,14:22:32,89
C16723,2013-12-11,18:38:02,90
C16723,2013-03-07,11:33:08,89
C16723,2013-04-18,21:09:00,87
C16723,2013-02-25,20:01:28,82
C16723,2013-01-19,18:37:58,91
C16723,2013-03-21,18:18:48,85
C16723,2013-09-27,12:30:24,92
C16723,2013-05-07,10:22:28,90
C16723,2013-11-05,11:39:36,86
C16723,2013-07-02,16:18:52,94
C16723,2013-05-17,18:37:30,81
C16723,2013-05-20,18:20:04,78
C16723,2013-11-15,16:21:36,89
C16723,2013-05-24,16:41:34,90
C16723,2013-06-07,12:42:20,79
C16723,2014-01-08,17:35:58,76
C16723,2013-07-19,16:17:44,87
C16723,2013-09-24,17:03:24,87
C16723,2014-01-02,21:42:06,88
C16723,2013-08-24,15:57:32,108
C16723,2013-02-07,16:52:50,92
C16723,2013-12-23,13:34:56,91
C16723,2013-02-26,15:10:16,82
C16723,2013-08-19,15:56:26,69
C16723,2013-11-14,17:47:54,95
C16723,2013-01-30,11:35:44,89
C16723,2013-08-05,15:01:44,88
C16723,2013-04-25,17:16:48,69
C16723,2014-01-01,14:59:10,78
C16723,2013-05-11,18:29:26,82
C16723,2013-04-30,14:49:52,79
C16723,2013-04-07,17:22:48,82
C16723,2013-03-08,21:26:56,77
C16723,2013-02-27,15:31:00,83
C16723,2013-09-13,20:48:12,110
C16723,2013-12-31,19:02:40,78
C16723,2013-06-17,15:36:40,87
C16723,2013-09-12,12:53:54,89
C16723,2014-01-18,13:21:02,102
C18784,2012-09-25,19:03:46,60
C18784,2012-10-23,16:14:20,46
C27365,2011-07-10,14:23:30,41
C27365,2012-04-17,17:35:40,44
C27365,2012-06-09,13:27:44,38
C27365,2012-10-31,16:06:54,54
C27365,2012-12-24,10:54:08,45
C27365,2013-02-24,12:19:22,36
C35435,2013-06-17,16:34:14,69
C35435,2013-06-30,12:49:06,62
C35435,2013-10-13,12:51:34,70
C35435,2013-07-05,18:50:10,65
C35435,2013-12-14,13:28:14,64
C35435,2013-10-30,17:03:04,66
C35435,2013-08-22,17:35:54,70
C35435,2013-07-21,14:31:30,66
C35435,2013-08-27,10:12:04,67
C35435,2013-09-15,19:59:42,76
C35435,2013-10-12,13:54:54,58
C35435,2013-08-11,18:36:54,55
C35435,2013-09-08,20:42:14,60
C35435,2014-01-03,14:43:14,69
C35435,2013-08-12,11:13:12,67
C35435,2014-01-04,17:49:50,63
C35435,2013-07-19,17:22:40,68
C35435,2013-09-03,14:59:12,81
C35435,2013-07-01,14:47:26,58
C35435,2013-10-28,15:45:00,64
C35435,2013-09-18,11:34:24,61
C35435,2013-12-15,15:24:44,62
C35435,2013-06-29,19:11:00,76
C35435,2013-10-20,20:09:06,68
C35435,2013-12-04,19:31:08,77
C35435,2013-12-21,11:25:26,64
C35435,2013-07-20,15:12:44,76
C35435,2013-06-24,21:44:34,52
C35435,2013-11-28,10:45:38,71
C35435,2013-09-14,10:51:42,68
C35435,2013-07-14,13:36:08,59
C35435,2013-11-27,12:10:08,62
C35435,2014-01-13,10:49:46,83
C22309,2013-06-27,17:46:46,47
C22309,2013-07-10,17:35:32,44
C22309,2013-07-16,15:27:22,37
C12321,2011-03-04,10:10:58,88
C12321,2013-05-27,14:37:46,108
C12321,2011-06-30,16:11:16,95
C12321,2013-09-05,14:57:50,103
C12321,2013-05-14,17:07:28,122
C12321,2011-06-06,10:38:50,111
C12321,2011-10-20,10:47:52,107
C12321,2013-06-11,18:06:24,94
C12321,2013-05-01,13:47:12,123
C12321,2013-10-01,12:50:44,107
C12321,2012-01-19,11:34:42,124
C12321,2011-07-28,21:24:06,111
C12321,2012-06-04,20:19:18,94
C12321,2012-09-13,11:34:50,111
C12321,2012-01-30,15:56:40,110
C12321,2012-02-29,13:21:30,119
C12321,2012-01-22,14:16:14,117
C12321,2013-11-30,19:46:50,102
C12321,2012-03-01,12:22:22,119
C12321,2013-05-31,10:44:30,107
C12321,2013-09-07,16:10:52,117
C12321,2013-08-17,21:04:00,109
C12321,2011-08-26,20:36:10,116
C12321,2013-07-19,21:06:36,121
C12321,2011-09-05,14:25:00,113
C12321,2013-10-28,11:42:28,122
C12321,2011-10-25,20:25:52,113
C12321,2012-09-14,20:49:46,101
C12321,2011-09-29,13:57:30,132
C12321,2011-11-24,16:11:36,132
C12321,2012-02-09,21:39:20,97
C12321,2012-09-28,10:40:02,104
C12321,2012-12-22,13:43:04,109
C12321,2011-04-23,13:47:58,105
C12321,2011-11-12,16:11:10,109
C12321,2013-12-22,12:22:04,115
C12321,2013-08-20,15:27:46,110
C12321,2013-01-28,13:49:10,103
C12321,2012-09-23,19:13:36,112
C12321,2013-03-26,13:49:58,125
C12321,2012-10-02,18:44:04,106
C12321,2013-10-06,11:15:54,127
C12321,2011-06-16,12:31:02,112
C12321,2012-09-03,10:44:42,119
C12321,2012-01-28,14:11:50,111
C12321,2013-08-11,19:32:42,106
C12321,2011-11-07,12:03:14,103
C12321,2012-03-23,14:14:32,110
C12321,2011-05-03,20:06:24,107
C12321,2011-11-30,10:14:30,123
C12321,2012-03-22,18:32:22,98
C12321,2013-08-28,13:25:30,110
C12321,2013-04-24,15:00:50,116
C12321,2013-01-07,21:34:02,114
C12321,2012-09-17,18:31:50,107
C12321,2011-12-26,18:08:36,113
C12321,2012-12-20,19:01:46,123
C12321,2013-08-04,19:59:52,124
C12321,2012-03-13,20:54:04,104
C12321,2012-04-17,17:02:06,100
C12321,2012-04-20,21:05:30,111
C12321,2013-09-22,20:12:20,113
C12321,2011-03-11,15:02:56,108
C12321,2013-02-27,16:47:38,116
C12321,2012-06-07,19:27:34,107
C12321,2011-11-08,12:00:58,114
C12321,2011-12-06,12:11:00,110
C12321,2014-01-10,11:31:34,117
C12321,2011-10-11,21:43:00,98
C12321,2012-11-04,16:21:10,110
C12321,2013-03-30,21:42:32,111
C12321,2012-07-28,14:33:18,93
C12321,2011-07-26,11:10:54,127
C12321,2012-03-08,13:10:32,120
C12321,2013-05-28,10:28:30,99
C12321,2012-05-13,13:18:10,109
C12321,2011-06-21,10:06:38,121
C12321,2012-10-07,15:12:14,103
C12321,2011-09-18,15:00:48,101
C12321,2011-07-20,12:12:54,89
C12321,2013-12-08,20:10:56,127
C12321,2011-09-11,13:23:16,117
C12321,2011-07-18,17:36:18,132
C12321,2014-01-01,18:49:24,90
C12321,2011-10-09,15:05:14,123
C12321,2012-10-30,17:24:20,110
C12321,2013-05-05,16:12:44,117
C12321,2014-01-04,17:50:36,118
C12321,2013-11-27,14:57:34,99
C12321,2013-10-20,15:30:28,100
C12321,2011-10-23,14:16:38,89
C12321,2013-09-10,12:41:00,111
C12321,2013-05-20,12:37:40,121
C12321,2013-08-03,16:43:28,114
C12321,2012-12-07,16:32:08,106
C12321,2013-11-14,12:05:26,114
C12321,2014-01-12,20:51:08,111
C12321,2012-07-05,20:27:12,119
C12321,2012-04-14,14:00:30,109
C12321,2013-11-25,21:33:18,109
C12321,2012-02-06,20:59:54,94
C12321,2013-12-03,21:13:36,122
C12321,2013-05-25,10:55:06,109
C12321,2011-11-11,16:29:18,117
C12321,2013-10-17,19:35:16,113
C12321,2012-08-06,19:29:48,110
C12321,2011-08-04,13:40:50,105
C12321,2013-02-25,15:53:12,104
C12321,2011-06-22,21:08:56,111
C12321,2011-07-14,13:49:08,122
C12321,2013-01-29,16:00:30,105
C12321,2011-04-16,17:25:38,113
C12321,2012-02-10,12:36:50,110
C12321,2013-03-25,20:16:40,100
C12321,2012-10-15,18:49:28,112
C12321,2012-05-23,15:35:20,117
C12321,2013-05-13,20:29:24,124
C12321,2012-06-15,14:20:08,113
C12321,2011-10-18,13:15:10,117
C12321,2011-07-17,19:17:18,111
C12321,2013-01-23,20:25:06,108
C12321,2011-08-31,21:21:30,110
C12321,2011-06-15,11:16:38,121
C12321,2012-11-24,14:08:10,100
C12321,2013-02-18,14:48:48,101
C12321,2011-07-27,15:42:58,106
C12321,2014-01-15,10:29:10,103
C20090,2013-06-21,21:56:32,26
C21969,2010-10-18,20:21:24,64
C21969,2011-10-04,15:06:48,51
C21969,2012-11-30,13:05:44,59
C21969,2012-05-22,13:04:40,54
C21969,2011-01-17,20:29:54,62
C21969,2011-03-25,17:50:38,57
C21969,2011-07-18,16:09:00,45
C21969,2012-10-28,14:31:12,54
C21969,2011-05-04,14:13:14,52
C21969,2012-03-22,15:50:58,56
C21969,2011-01-15,19:13:26,49
C21969,2012-08-24,10:24:56,59
C21969,2011-04-04,16:47:06,56
C21969,2011-07-27,19:17:00,44
C21969,2011-11-20,10:52:00,64
C21969,2012-08-12,17:42:58,50
C21969,2011-12-16,21:18:36,50
C21969,2012-02-08,14:37:28,51
C21969,2012-04-13,17:57:00,51
C21969,2011-05-31,21:03:26,61
C21969,2012-03-14,13:32:34,42
C21969,2011-05-16,10:34:36,57
C21969,2011-10-03,14:33:40,66
C21969,2012-02-11,15:45:20,55
C21969,2012-03-16,16:14:14,46
C21969,2011-11-19,12:14:56,55
C21969,2012-09-29,12:46:08,57
C21969,2010-10-20,20:52:22,47
C21969,2011-11-29,17:48:50,61
C21969,2011-03-29,18:56:46,49
C21969,2011-08-30,16:12:42,53
C21969,2010-11-26,21:41:32,57
C21969,2012-12-31,10:39:28,46
C31820,2011-11-09,18:04:48,76
C31820,2011-12-23,13:51:08,61
C31820,2012-04-01,11:22:24,69
C26835,2013-04-30,13:45:40,92
C19508,2013-05-03,12:30:44,86
C19508,2013-06-17,11:57:06,75
C19508,2013-10-05,14:01:42,107
C30129,2013-04-22,21:04:30,51
C18012,2013-09-20,17:07:26,41
C30224,2013-05-28,14:10:38,65
C23853,2011-09-02,11:12:10,64
C23853,2012-03-04,17:11:52,66
C23853,2013-01-27,17:17:02,68
C23853,2012-10-22,11:40:46,81
C23853,2012-03-31,20:01:40,84
C23853,2012-06-01,10:31:26,81
C23853,2013-02-01,12:17:32,67
C23853,2013-07-10,13:46:38,80
C23853,2011-12-29,11:17:16,71
C23853,2013-07-22,18:41:24,80
C41410,2011-10-12,12:41:20,41
C41410,2011-10-24,13:47:52,40
C41410,2011-11-14,16:45:12,56
C41410,2011-11-17,12:29:00,35
C41410,2011-11-08,11:45:02,42
C41410,2011-11-27,20:53:38,65
C41410,2011-11-30,21:15:40,45
C21946,2011-08-17,10:58:46,92
C21946,2013-10-30,10:37:42,103
C21946,2013-02-06,15:35:36,114
C21946,2013-06-13,14:11:16,116
C21946,2013-07-31,10:12:48,104
C21946,2012-03-07,16:43:08,106
C21946,2013-04-08,18:59:32,108
C21946,2013-06-15,11:26:48,124
C21946,2013-01-14,19:46:28,101
C21946,2012-10-20,17:38:42,128
C21946,2012-01-31,14:33:46,97
C21946,2011-10-23,11:48:40,97
C21946,2011-09-11,16:34:18,112
C21946,2014-01-17,15:41:44,109
C21946,2013-07-03,21:40:08,114
C21946,2013-06-10,16:32:00,93
C21946,2013-01-23,20:56:04,115
C21946,2012-11-26,21:26:46,112
C21946,2012-08-10,18:36:46,82
C21946,2012-06-10,13:18:18,93
C21946,2014-01-19,12:01:14,88
C27488,2013-04-23,16:28:46,144
C27488,2013-09-16,13:41:04,132
C27488,2013-05-30,12:19:08,122
C27488,2013-04-26,16:06:32,149
C27488,2013-10-14,12:56:14,153
C27310,2012-09-05,11:31:22,65
C27310,2013-05-16,18:48:52,87
C32960,2012-07-22,12:17:10,99
C32960,2012-12-04,14:19:44,112
C32960,2013-02-02,19:59:54,121
C13439,2013-10-09,11:24:20,42
C13439,2013-10-21,20:10:56,60
C25106,2013-03-14,21:35:28,80
C25106,2013-12-02,12:19:32,72
C25106,2013-05-10,19:42:10,66
C25106,2013-05-26,14:30:56,71
C25106,2013-03-18,16:37:42,57
C25106,2013-04-03,13:30:08,74
C25106,2013-11-14,19:06:52,55
C25106,2013-09-14,16:01:50,59
C25106,2013-09-16,11:48:30,50
C25106,2013-06-05,10:29:56,71
C25106,2013-11-16,17:02:24,57
C25106,2013-10-23,20:21:00,70
C25106,2013-04-05,21:48:14,76
C25106,2013-07-21,11:16:04,61
C25106,2013-08-02,18:40:52,76
C25106,2013-08-18,11:14:34,68
C25106,2013-07-18,12:42:50,50
C25106,2013-06-15,21:19:06,61
C25106,2013-05-18,19:00:28,51
C25106,2013-07-15,10:24:30,71
C25106,2013-06-09,20:26:48,61
C25106,2013-08-05,21:53:54,49
C25106,2013-09-24,19:10:26,71
C25106,2013-05-16,20:03:28,58
C25106,2013-12-21,11:44:54,56
C25106,2013-04-20,18:55:26,69
C25106,2013-12-30,12:41:08,62
C20336,2013-06-21,17:45:22,49
C20336,2013-07-19,18:52:38,41
C31729,2013-06-18,15:58:02,90
C32680,2012-05-24,15:51:28,83
C32680,2012-10-17,15:19:36,92
C32680,2013-02-03,20:00:44,98
C32680,2012-07-10,21:56:00,77
C32680,2012-12-20,21:23:04,93
C32680,2013-01-25,10:34:26,105
C32680,2012-12-10,12:53:38,102
C32680,2013-01-18,14:08:58,77
C32680,2012-06-01,16:37:16,93
C32680,2012-08-05,20:05:40,83
C32680,2012-06-23,15:58:58,68
C32680,2013-02-07,21:53:18,91
C27155,2010-02-03,21:45:28,123
C27155,2013-09-06,12:07:34,111
C27155,2010-04-07,19:45:16,94
C27155,2011-12-13,12:00:58,106
C27155,2012-05-22,12:43:26,122
C27155,2013-01-21,19:16:36,90
C27155,2011-04-17,13:04:34,118
C27155,2010-04-23,17:58:26,82
C27155,2013-07-13,14:02:04,96
C27155,2013-01-04,21:41:00,82
C27155,2012-10-03,13:36:26,117
C27155,2012-09-21,11:29:40,96
C27155,2010-09-12,21:54:44,107
C27155,2011-11-25,14:17:08,110
C27155,2012-08-24,21:21:34,103
C27155,2010-05-24,19:40:36,107
C27155,2011-05-07,10:16:54,105
C27155,2012-08-31,19:15:36,99
C27155,2010-05-01,13:11:54,100
C27155,2011-08-15,13:21:00,89
C27155,2010-12-22,16:08:20,118
C27155,2010-04-29,10:07:18,100
C27155,2010-04-19,21:59:26,94
C27155,2012-04-22,20:41:26,96
C27155,2010-03-29,19:59:26,108
C27155,2012-01-05,21:10:14,83
C27155,2013-01-26,11:56:50,104
C27155,2010-08-30,13:12:30,64
C27155,2011-07-29,11:41:38,111
C27155,2013-02-24,14:43:30,100
C27155,2010-02-05,18:06:38,119
C27155,2011-09-28,19:44:46,111
C27155,2010-04-09,19:17:18,117
C27155,2012-05-20,16:11:14,93
C27155,2013-08-15,16:27:26,91
C27155,2011-02-16,12:43:08,103
C27155,2013-03-27,18:10:28,93
C27155,2010-05-21,12:20:48,103
C27155,2013-08-08,17:31:42,110
C27155,2011-10-03,17:24:28,115
C27155,2011-02-07,14:43:50,97
C27155,2011-02-17,17:01:26,95
C27155,2011-11-05,11:51:56,105
C27155,2013-05-02,15:11:56,89
C27155,2011-10-04,13:59:00,82
C27155,2011-08-11,14:47:56,100
C27155,2013-07-06,11:11:42,112
C27155,2012-05-28,13:24:14,108
C27155,2012-10-02,19:36:04,103
C27155,2013-12-02,21:20:18,97
C30868,2013-04-18,13:46:20,91
C23113,2012-02-05,17:35:16,115
C23113,2013-01-06,14:18:38,109
C23113,2013-09-14,15:01:28,97
C23113,2012-04-14,21:12:52,124
C23113,2012-11-20,18:14:12,131
C23113,2013-06-10,10:58:50,106
C23113,2012-08-26,15:30:12,119
C23113,2012-04-08,12:02:58,120
C23113,2013-10-31,20:38:16,98
C23113,2013-02-16,19:33:56,109
C23113,2013-05-10,21:33:08,139
C23113,2012-10-27,16:58:54,130
C23113,2013-07-28,13:31:46,121
C23113,2012-12-14,14:55:12,126
C23113,2012-08-11,17:13:02,116
C23113,2012-05-30,18:58:56,113
C23113,2012-03-20,11:26:04,110
C23113,2012-11-13,19:20:12,116
C23113,2013-08-11,14:55:48,115
C23113,2013-12-07,11:06:58,104
C23113,2012-11-28,10:04:44,96
C23113,2012-02-06,19:01:48,121
C23113,2012-08-07,14:52:24,106
C23113,2012-12-18,20:05:12,118
C23113,2012-11-15,16:09:18,99
C23113,2012-12-11,10:25:16,92
C23113,2013-06-02,15:14:20,125
C23113,2012-07-24,10:46:44,90
C23113,2012-10-06,12:38:48,90
C23113,2013-09-04,21:59:42,104
C23113,2013-05-30,21:45:26,138
C23113,2012-11-24,19:53:24,107
C23113,2012-07-21,10:57:58,109
C23113,2013-09-07,11:00:08,115
C23113,2013-10-04,13:18:26,117
C23113,2012-12-27,20:52:24,91
C23113,2013-09-01,21:27:42,123
C23113,2013-04-22,12:27:52,101
C23113,2012-08-29,19:47:56,113
C23113,2012-05-11,15:26:04,105
C23113,2012-08-18,20:53:00,97
C23113,2012-12-10,19:53:56,124
C23113,2013-11-13,17:47:54,111
C23113,2013-04-01,18:10:40,106
C23113,2012-11-08,16:32:08,129
C23113,2013-11-28,14:46:54,119
C23113,2013-04-04,15:05:16,115
C23113,2013-11-09,21:55:46,116
C23113,2012-06-28,18:04:14,116
C23113,2012-09-18,20:03:16,121
C23113,2012-12-24,17:22:20,120
C23113,2013-07-26,10:09:18,105
C23113,2012-06-21,12:44:24,124
C23113,2012-04-20,14:30:28,116
C23113,2013-10-09,13:38:30,95
C23113,2013-05-05,10:52:06,110
C23113,2012-06-19,17:14:16,122
C23113,2012-04-15,20:24:42,110
C23113,2013-07-13,19:48:50,128
C23113,2013-03-25,15:22:38,126
C23113,2012-05-08,13:30:26,102
C23113,2013-12-15,18:06:52,116
C29897,2013-11-21,18:02:40,36
C29448,2012-07-08,20:08:00,73
C29448,2013-09-25,17:38:40,81
C29448,2012-11-30,21:44:18,54
C29448,2013-10-22,11:05:56,67
C29448,2013-11-05,11:09:10,80
C29448,2014-01-12,14:07:56,70
C41723,2013-06-24,11:29:36,90
C39592,2013-05-12,15:06:20,57
C23540,2012-09-21,16:59:08,97
C23540,2013-05-25,13:08:30,103
C23540,2013-07-25,19:23:30,106
C23540,2013-02-21,21:18:28,100
C23540,2012-10-09,20:27:04,73
C23540,2013-03-27,21:46:08,93
C23540,2013-01-03,18:23:26,105
C23540,2013-04-10,15:19:24,94
C23540,2013-02-02,10:09:54,102
C23540,2013-03-25,10:22:44,96
C23540,2013-06-27,14:07:56,106
C23540,2013-08-22,14:41:08,77
C25968,2013-04-29,15:28:26,55
C40227,2013-02-10,11:16:48,219
C40227,2013-06-17,12:37:38,269
C40227,2013-06-03,14:13:10,269
C40227,2013-05-27,21:41:36,249
C40227,2013-05-10,16:52:20,218
C40227,2013-07-22,21:42:00,206
C30471,2010-09-21,18:11:14,211
C30471,2010-11-27,11:12:48,204
C30471,2011-08-22,16:05:36,194
C30471,2012-12-19,21:08:30,183
C30471,2013-09-24,12:47:06,202
C30471,2011-01-11,11:09:10,234
C30471,2013-09-05,15:06:50,211
C30471,2010-12-09,10:50:20,194
C30471,2012-12-20,15:06:08,201
C30471,2010-10-21,16:40:34,203
C30471,2012-05-08,15:11:32,208
C30471,2011-04-12,13:43:02,210
C30471,2012-10-02,11:53:50,187
C30471,2013-07-23,21:45:12,188
C30471,2012-10-09,21:29:44,211
C30471,2013-07-09,18:14:46,200
C30471,2013-08-03,13:11:26,200
C30471,2012-05-28,12:45:38,213
C30471,2013-06-24,21:39:28,188
C30471,2012-08-03,13:21:58,215
C30471,2013-11-19,14:58:32,208
C30471,2011-06-11,10:01:26,221
C30471,2011-09-15,14:15:36,175
C30471,2012-07-13,15:42:24,203
C30471,2013-07-01,17:27:36,211
C30471,2011-08-08,17:10:46,200
C30471,2010-12-30,17:32:42,190
C30471,2011-11-22,17:47:12,207
C30471,2012-01-28,16:43:02,220
C30471,2011-01-18,11:27:44,220
C30471,2011-10-27,16:37:28,200
C30471,2011-05-18,16:01:08,193
C30471,2010-10-23,11:36:40,200
C30471,2013-08-04,13:47:50,201
C30471,2011-04-10,21:36:38,189
C30471,2011-01-03,18:06:08,220
C30471,2014-01-09,18:13:50,203
C30471,2012-04-20,14:36:44,196
C30471,2011-05-12,18:11:16,217
C30471,2011-07-08,11:35:42,206
C30471,2011-01-19,14:35:28,213
C30471,2011-06-27,10:19:18,212
C30471,2012-08-16,20:54:08,205
C30471,2013-03-26,18:38:36,218
C30471,2013-02-13,13:29:46,196
C30471,2010-12-21,11:33:56,205
C30471,2013-05-14,15:49:34,197
C30471,2012-01-23,19:27:48,210
C30471,2012-07-30,19:23:34,196
C30471,2013-02-07,17:02:12,202
C30471,2011-01-24,17:12:06,229
C30471,2013-12-22,17:51:14,188
C30471,2013-10-25,20:34:14,216
C30471,2012-04-08,14:17:06,215
C30471,2012-06-11,10:16:06,200
C30471,2011-03-28,16:43:58,222
C30471,2013-05-08,11:27:38,185
C30471,2012-01-27,15:33:06,214
C30471,2013-04-11,21:46:12,207
C30471,2012-04-02,18:10:36,197
C30471,2011-12-13,13:51:14,195
C30471,2011-05-22,14:30:38,218
C30471,2014-01-14,15:48:06,179
C30471,2013-08-10,13:28:14,219
C30471,2013-03-19,11:56:40,223
C30471,2012-11-26,18:53:04,220
C30471,2013-10-10,15:42:58,197
C30471,2010-12-23,16:59:00,199
C30471,2012-01-16,18:52:58,214
C30471,2013-05-18,20:19:48,197
C30471,2011-10-06,19:59:06,224
C30471,2011-09-30,20:24:18,204
C30471,2012-07-19,19:17:18,197
C30471,2013-10-20,14:39:30,203
C30471,2010-11-25,20:18:58,224
C30471,2012-09-25,17:11:38,201
C30471,2011-05-25,12:32:00,193
C30471,2013-06-28,10:02:54,211
C30471,2012-06-26,11:15:20,202
C30471,2010-12-14,14:44:00,231
C30471,2011-08-31,21:55:30,208
C30471,2012-06-23,20:37:52,191
C30471,2012-04-16,14:53:18,193
C30471,2011-03-30,20:57:06,207
C30471,2013-06-23,17:44:26,216
C30471,2012-01-03,11:46:22,201
C30471,2012-11-17,16:32:24,207
C30471,2012-10-04,19:44:24,225
C30471,2011-09-07,20:20:18,185
C30471,2011-09-14,10:33:18,225
C30471,2011-07-05,15:41:26,209
C30471,2013-06-01,15:35:52,198
C30471,2013-06-05,13:17:18,197
C30471,2013-08-01,13:33:56,224
C30471,2012-12-13,19:12:48,207
C30471,2012-03-24,19:45:38,219
C30471,2011-07-07,10:06:50,205
C30471,2010-09-22,16:38:24,210
C30471,2013-04-23,20:53:56,217
C30471,2014-01-17,18:50:46,216
C30365,2010-01-11,12:05:38,97
C30365,2011-10-08,20:13:24,90
C30365,2010-07-07,11:30:18,104
C30365,2011-03-25,10:37:48,105
C30365,2013-07-07,17:59:14,90
C30365,2010-10-18,11:45:52,90
C30365,2010-01-29,14:41:14,110
C30365,2013-06-02,17:17:04,90
C30365,2012-02-12,21:55:20,104
C30365,2013-06-16,15:01:28,113
C30365,2012-11-16,18:53:08,114
C30365,2011-01-24,12:02:22,107
C30365,2012-07-30,10:34:16,98
C30365,2013-03-08,20:28:30,111
C30365,2013-09-02,15:08:20,104
C30365,2012-08-01,10:33:12,91
C30365,2010-12-23,16:16:56,111
C30365,2012-05-30,13:07:02,117
C30365,2012-08-25,17:13:14,103
C30365,2013-02-14,14:02:18,86
C30365,2013-05-15,10:36:28,134
C30365,2011-06-10,18:24:06,103
C30365,2011-05-06,15:55:18,110
C30365,2012-08-04,14:26:28,115
C30365,2010-10-16,21:56:24,112
C30365,2011-10-27,16:08:46,97
C30365,2012-08-11,18:31:30,94
C30365,2013-09-24,12:15:38,116
C30365,2010-10-15,19:00:48,89
C30365,2010-04-28,21:06:02,101
C30365,2013-10-18,15:44:22,102
C30365,2012-12-03,21:09:28,94
C30365,2010-01-15,12:23:52,105
C30365,2012-09-01,21:52:32,104
C30365,2011-02-02,16:35:56,115
C30365,2013-03-16,17:53:52,112
C30365,2010-12-30,11:10:38,109
C30365,2012-08-07,14:36:06,106
C30365,2012-04-29,18:10:08,137
C30365,2010-03-05,18:15:00,122
C30365,2011-04-12,10:41:08,89
C30365,2013-10-27,20:02:58,96
C30365,2013-10-05,16:12:56,108
C30365,2012-10-16,17:38:04,105
C30365,2011-01-10,14:44:56,100
C30365,2011-03-19,19:55:04,95
C30365,2011-02-13,19:46:34,106
C30365,2010-06-30,14:15:28,100
C30365,2012-10-07,13:01:46,100
C30365,2013-05-24,12:42:08,93
C30365,2011-06-12,10:17:44,88
C30365,2010-02-03,14:32:34,100
C30365,2010-08-02,17:18:54,96
C30365,2011-11-18,12:28:20,136
C30365,2011-12-10,13:00:18,103
C30365,2012-11-27,10:01:42,93
C30365,2012-09-23,11:56:34,100
C30365,2012-01-06,14:41:16,93
C30365,2010-10-07,13:23:38,101
C30365,2012-06-08,19:20:08,103
C30365,2013-09-22,14:04:42,120
C30365,2013-04-21,17:55:56,98
C30365,2010-07-24,20:59:50,124
C30365,2010-10-20,17:06:12,114
C30365,2012-04-22,15:21:34,107
C30365,2010-02-04,19:13:06,103
C30365,2010-04-16,15:13:28,105
C30365,2013-09-15,18:09:16,115
C30365,2011-08-18,14:19:48,116
C30365,2011-12-01,11:59:36,105
C30365,2011-03-01,18:50:10,112
C30365,2010-06-05,17:02:34,93
C30365,2010-06-19,11:10:20,116
C30365,2011-08-22,12:04:46,118
C30365,2011-10-21,13:19:00,133
C30365,2013-02-18,19:34:52,99
C30365,2011-10-06,20:51:50,120
C30365,2013-07-06,10:32:28,97
C30365,2013-10-29,20:22:10,105
C32806,2012-09-11,12:03:12,31
C32806,2013-01-15,20:08:44,37
C32806,2013-01-31,10:37:42,41
C30711,2013-03-01,10:05:08,119
C30711,2013-06-27,12:10:40,102
C30711,2013-08-07,10:22:56,102
C34630,2013-06-23,15:19:40,102
C16263,2013-04-29,10:19:28,46
C21271,2011-09-25,20:48:30,54
C37013,2013-06-23,16:08:38,100
C25872,2013-05-08,11:25:56,82
C25872,2013-06-10,19:02:36,79
C25872,2013-06-23,18:15:46,91
C33070,2013-06-16,20:46:40,92
C33070,2013-09-21,18:54:48,81
C24873,2012-08-30,13:04:20,51
C24873,2013-09-09,20:17:46,61
C24873,2013-08-22,14:50:56,49
C24873,2013-11-17,18:57:54,55
C24873,2013-12-28,17:58:44,59
C24873,2012-10-12,12:02:48,57
C24873,2013-08-05,14:54:06,73
C24873,2013-01-21,15:50:52,49
C24873,2013-12-04,15:14:36,39
C24873,2012-09-20,17:43:12,64
C24873,2013-02-07,18:00:34,52
C24873,2013-10-27,11:39:44,55
C24873,2012-10-30,16:37:16,63
C24873,2013-06-22,11:21:32,60
C24873,2012-09-01,21:50:50,48
C24873,2013-02-20,12:45:24,50
C24873,2013-01-20,12:14:26,61
C24873,2012-09-02,19:39:42,52
C24873,2013-09-18,18:21:40,44
C24873,2013-03-15,10:10:00,53
C24873,2013-08-15,20:50:30,56
C24873,2013-04-22,18:20:32,70
C24873,2013-02-04,20:15:46,49
C24873,2013-04-13,21:55:46,47
C24873,2013-11-16,13:26:38,59
C24873,2014-01-19,17:45:48,46
C24873,2014-01-09,10:54:38,54
C24873,2013-06-16,15:31:40,53
C24873,2013-09-01,21:48:46,51
C24873,2013-08-08,19:36:34,63
C24873,2012-11-19,16:51:54,62
C24873,2012-10-19,18:26:06,63
C24873,2013-11-06,13:47:00,61
C24873,2013-07-14,11:46:10,64
C24873,2013-03-14,11:08:20,53
C24873,2013-06-11,16:09:20,48
C24873,2013-09-15,12:40:56,45
C24873,2013-03-18,16:10:44,54
C24873,2013-08-27,16:59:46,70
C24873,2014-01-20,18:55:12,65
C13482,2012-09-17,20:00:30,106
C13482,2013-05-23,18:35:18,91
C13482,2013-05-21,13:12:14,103
C13482,2012-09-27,15:43:42,103
C13482,2012-11-19,15:20:06,96
